4515261824480283,J6p1QiNwD,"【瑞典新冠病例数日增幅历史新高】瑞典周四报告了1474个新冠病例，创单日增幅新高。截至周五上午，瑞典卫生官员报告了49,684例感染，4,854例死亡。瑞典验证了群体免疫的代价，勇气可嘉！ ",https://wx3.sinaimg.cn/large/761f3e86ly1gfqbh9j7mvj20k00hvdi4.jpg,,,2020-06-13,荣耀V10 我AI的快,1,0,0,,,1
4515248172762379,J6oFPbACv,【4月英国经济收缩了20.4%              是有记录以来的最大单月跌幅】与上个月比，GDP下降了20.4%。与2019年4月比，这一数字下降了24.5%。为啥疫情对英国经济影响这么大？是因为服务业的占比高吗？ ,https://wx2.sinaimg.cn/large/761f3e86ly1gfqa1jeh3kj20k01bfn2f.jpg,,,2020-06-13,荣耀V10 我AI的快,1,0,0,,,1
4514899348180968,J6fBcykf6,推特周四宣布删除了与中国政府有关的17万多个账户。称它们围绕香港抗议活动、疫情和其它话题发布了欺骗性的报道。该公司表示，这些账户“传播有利于中国的地缘政治故事”，因违反平台操纵政策而被删除。我的地盘一做主，去TMD各种自由 ,https://wx3.sinaimg.cn/large/761f3e86ly1gfp5r7gcryj20jx0bg402.jpg,,,2020-06-12,荣耀V10 我AI的快,1,2,4,,,1
4514893666307584,J6fs2qsTe,川普周四授权制裁国际刑事法院任何调查美国军队的官员，从而进一步阻止其在阿富汗战争罪的调查。在此项行政命令中，美国将禁止总部设在海牙的法庭对美军进行调查或起诉。对此，欧盟外交政策负责人博雷尔表示严重关切，而以色列总理内塔尼亚胡表示欢迎。国际法庭对美国就是块破抹布 ,https://wx2.sinaimg.cn/large/761f3e86ly1gfp4tb585qj20k0140gv6.jpg,,,2020-06-12,荣耀V10 我AI的快,0,0,0,,,1
4514611343256943,J686GdFhl,【美国的压力可能会加速大中华市场的增长】美国会正在考虑一项新法律，可能会迫使中国公司将其股票从美国交易所摘牌。与此同时，寻找长期增长机会的基金经理已越来越多地将目光投向中国，在疫情冲击全球经济增长之前就已如此。更多的IPO、投资基金和机构将转向香港和中国内地。 ,https://wx4.sinaimg.cn/large/761f3e86ly1gfo8yujl78j20k019yafc.jpg,,,2020-06-11,荣耀V10 我AI的快,1,0,0,,,1
4514534234049200,J666jgZnG,【川普竞选团队要求CNN为拜登领先的民调道歉】CNN总裁杰夫收到了由川普竞选团队的高级法律顾问詹娜和首席运营官签署的一封停止函，信中认为CNN的民意调查旨在通过有偏见的问卷和不公正的抽样来误导美国选民。说好的各种自由呢？ ,https://wx2.sinaimg.cn/large/761f3e86ly1gfnzvef6mtj20k00ltn09.jpg,,,2020-06-11,荣耀V10 我AI的快,2,0,0,,,1
4514175369544088,J5WLuE2QU,周二，几架中国苏-30战斗机越过了台湾海峡中线。前一天，美国海军一架C-40A 货运飞机从日本冲绳岛的美空军基地起飞，飞越了台湾的整个地区，飞机还飞越了东沙群岛，飞往泰国中部的乌塔堡空军基地。美台的切香肠战术，会切到谁的手？ ,https://wx1.sinaimg.cn/large/761f3e86ly1gfmurzcp0bj20k0140aku.jpg,,,2020-06-10,荣耀V10 我AI的快,1,10,0,,,1
4513806279174455,J5NabCuH5,【随着重新开放，美国22个州新冠病例激增】新病例激增最多的州是佛罗里达州。过去一周，每天报告的新增病例平均增加约46%，而该州大部分地区正进入重新开放的第二阶段。疫情、抗争和衰退的经济将把美国带向何处？ ,https://wx4.sinaimg.cn/large/761f3e86ly1gflo7y7hooj20k00mmtcw.jpg,,,2020-06-09,荣耀V10 我AI的快,1,0,0,,,1
4513443514028341,J5DJ5gTXf,【鲍威尔说：川普偏离了宪法】鲍威尔谴责川普：是民主的威胁，他的谎言和侮辱削弱了美国在世界的形象，他冒犯了世界上几乎所有人。川普在推特上称：鲍威尔是非常顽固的人，对把美国推入灾难性的中东战争负有很大责任。一个在联合国用洗衣服欺骗世界的人，指责川普撒谎成性，有点意思！ ,https://wx3.sinaimg.cn/large/761f3e86ly1gfkigeq31ij20k014012e.jpg,,,2020-06-08,荣耀V10 我AI的快,9,9,12,,,1
4513091667437169,J5uzAvcKl,【国务卿蓬佩奥指责中国利用乔治·弗洛伊德之死，称这种可笑的宣传不应该愚弄任何人】是民主党在利用乔治·弗洛伊德之死，好不好？是美国在香港暴乱时做的可笑的宣传现在无法愚弄任何人了，对不对？ ,https://wx1.sinaimg.cn/large/761f3e86ly1gfjecc8nmdj20k00jk41k.jpg,,,2020-06-07,荣耀V10 我AI的快,3,1,0,,,1
4512717349672473,J5kPQEAfD,【全球新冠患者平均每天新增10万多例】最后更新：2020年6月5日美东时间上午7点资料来源：约翰霍普金斯大学系统中心这个新增趋势太吓人了！ ,https://wx1.sinaimg.cn/large/761f3e86ly1gfi7fes84lj20k014045v.jpg,,,2020-06-06,荣耀V10 我AI的快,0,4,10,,,1
4512432381049822,J5dqe4p6C,【媒体报道有关弗洛伊德的抗议用时700多分钟，报道暴乱死亡只用了5分钟】西媒的理性、客观、公正一览无遗！ ,https://wx3.sinaimg.cn/large/761f3e86ly1gfhaogo75kj20k014048z.jpg,,,2020-06-05,荣耀V10 我AI的快,0,0,0,,,1
4512347365996054,J5bd6p9Qy,在美国释放了一名伊朗科学家后，一名在伊朗被拘留近两年的美国海军老兵周四飞离伊朗，尽管双方都否认这是一场交换。看看人家，特鲁多真的只配给川普舔鞋！ ,https://wx4.sinaimg.cn/large/761f3e86ly1gfh0y036h5j20k01407gt.jpg,,,2020-06-05,荣耀V10 我AI的快,1,0,1,,,1
4512128961318084,J55wQ5wTq,【汇丰银行和渣打银行公开支持中国为香港制定的国家安全法】它们知道面包的哪一面抹着黄油！ ,https://wx2.sinaimg.cn/large/761f3e86ly1gfgbwez5adj20k00ojq7g.jpg,,,2020-06-04,荣耀V10 我AI的快,3,4,0,,,1
4512021758539032,J52JVzPok,【奥巴马说，全国各地的抗议活动不像1968年的骚乱，有些人认为那次骚乱帮助尼克松当选】 ,https://wx2.sinaimg.cn/large/761f3e86ly1gffzkg7dc1j20k0140jxn.jpg,,,2020-06-04,荣耀V10 我AI的快,2,3,0,,,1
4511994050963709,J521f42HH,【马蒂斯痛斥川普：“我们正在见证三年没有成熟领导的后果”】前国防部长马蒂斯严厉指责川普是“我一生中第一位不想团结美国人民的总统”挑动民众恶斗骗选票的政客并不少见啊，美国不应该例外嘛 ,https://wx4.sinaimg.cn/large/761f3e86ly1gffwbwufq1j20k0140aj7.jpg,,,2020-06-04,荣耀V10 我AI的快,0,0,0,,,1
4511476880163779,J4Oz60GBB,【特鲁多拒绝邀请俄罗斯参加G7峰会】周一，加拿大总理特鲁多说：“俄罗斯入侵克里米亚后，被排除在G7之外。俄国对国际规则和规范的持续不尊重和蔑视，是它仍然置身于G7之外、并将继续置身于外的原因。”这个小土豆有点意思哈 ,https://wx2.sinaimg.cn/large/761f3e86ly1gfe8uqbr0oj20k0140th6.jpg,,,2020-06-02,荣耀V10 我AI的快,1,2,0,,,1
4511271725273934,J4Jecm7Zs,【川普誓言调动联邦资源“结束”骚乱：                               “我会为保护你们而战”】上周，川普你是怎么说香港国安法的呢？自己拉的屎趁热吃的味道好极了？ ,https://wx3.sinaimg.cn/large/761f3e86ly1gfdl80rglej20k0140tio.jpg,,,2020-06-02,荣耀V10 我AI的快,1,4,0,,,1
4511265802215293,J4J4E9iix,【美国骚乱继续，川普威胁要派军队】川普真的准备放“恶狗”了？ ,https://wx4.sinaimg.cn/large/761f3e86ly1gfdkqecz8pj20k014010s.jpg,,,2020-06-02,荣耀V10 我AI的快,2,0,0,,,1
4510980321789893,J4BEc7vDf,【香港股市涨幅超过3%                    中国5月份工厂活动扩张】香港恒生指数领涨亚洲主要股指，早盘大涨3.32%，人寿保险公司友邦保险(AIA)飙升5.97%。川普上周五宣布将采取行动，取消给香港的特殊待遇。这也太不给美国总统面子了吧？ ,https://wx2.sinaimg.cn/large/761f3e86ly1gfcnt1zoatj20k0147q7s.jpg,,,2020-06-01,荣耀V10 我AI的快,2,5,1,,,1
4510582076963389,J4rhRtduJ,【川普将G7会议至少推迟到9月】川普宣布，将把G7峰会至少推迟到9月，并希望邀请俄罗斯、澳大利亚、印度和韩国四国参加峰会。他说：“推迟会议，因为我认为G7峰会可能代表不了当前的世界。这是一组非常过时的国家组合。”川普也开始学着建群了？ ,https://wx3.sinaimg.cn/large/761f3e86ly1gfbdyc0glqj20k0140n5s.jpg,,,2020-05-31,荣耀V10 我AI的快,0,4,0,,,1
4510552611999532,J4qwl8oaw,中国用美国爆发的种族骚乱，回击了美国对香港自由的担忧。华春莹在twitter上简单地写道：“我无法呼吸”。 ,https://wx3.sinaimg.cn/large/761f3e86ly1gfbasxfmp2j20k0140dq1.jpg,,,2020-05-31,荣耀V10 我AI的快,1,6,0,,,1
4510345509665769,J4l8iEyvv,【默克尔表示不出席川普的面对面G7峰会】默克尔的勇气值得尊敬！ ,https://wx4.sinaimg.cn/large/761f3e86ly1gfamz7kewyj20k0140dos.jpg,,,2020-05-30,荣耀V10 我AI的快,16,6,23,,,1
4510261643973063,J4iX2gFzF,【美丽的风景线】你闹起来真好看，像春天的花一样把所有的烦恼所有的忧愁，统统都吹散你闹起来真好看，像夏天的阳光整个世界全部的时光，美得像画卷 ,https://wx4.sinaimg.cn/large/761f3e86ly1gfadgwbsoaj20k00t5jww.jpg,,,2020-05-30,荣耀V10 我AI的快,1,3,0,,,0
4510191934504013,J4h8BiTHn,【中印都拒绝美提供解决边境冲突的帮助                     川普声称与莫迪通话显然是撒谎】川普同学张嘴就来的毛病能不能改改？ ,https://wx1.sinaimg.cn/large/761f3e86ly1gfa5dfhjc2j20k00juju7.jpg,,,2020-05-30,荣耀V10 我AI的快,4,6,0,,,1
4510122901003260,J4flg4cZC,【川普采取行动取消对香港的特殊待遇】川普说:“我今天宣布的决定将影响到我们与香港达成的全面协议，从引渡条约到我们的出口控制和技术。”“我们将采取行动，取消香港作为中国内地一个单独的海关和旅游地区所享有的优惠待遇。”香港开始全面回归中国了！ ,https://wx2.sinaimg.cn/large/761f3e86ly1gf9xc4gx6zj20k0140wmr.jpg,,,2020-05-30,荣耀V10 我AI的快,2,0,0,,,1
4510119796342871,J4fgfqC4n,【川普说：美国将切断与WHO的联系】这么任性真的好吗？ ,https://wx2.sinaimg.cn/large/761f3e86ly1gf9x4dt860j20k0140477.jpg,,,2020-05-30,荣耀V10 我AI的快,0,0,0,,,1
4509845846406186,J488oqSxA,美国这是要与中国的教育脱钩吗？欧洲和澳洲会不会跟进呢？我猜不会！ ,https://wx1.sinaimg.cn/large/761f3e86ly1gf91ownq0wj22bv2gfkjn.jpg,,,2020-05-29,荣耀V10 我AI的快,0,0,0,,,1
4509817370090972,J47ot0nFi,【川普在推特被标记后，签署了针对社交媒体的命令】周四川普发布命令，要求剥夺推特等社交媒体在其平台上发布内容的法律豁免权。如果得以执行，将颠覆之前的惯例，互联网平台将被视为发布者，要对用户的内容负责。此前，推特首次给川普的两条推文贴上了标签，并附上事实核查通知，称其具有误导性。 ,https://wx1.sinaimg.cn/large/761f3e86ly1gf8y4hal6pj20k0140qek.jpg,,,2020-05-29,荣耀V10 我AI的快,1,0,0,,,1
4509453108704910,J3XUWAwxM,蓬佩奥周三向国会表示，他确认香港不再享有高度自治。这可能导致香港失去与美国特殊的贸易地位，损害其作为国际金融中心。川普和国会将决定对此采取何种行动。专家警告说，结束特殊贸易关系将给美国企业带来成本，使本已脆弱的全球经济雪上加霜，对香港的伤害将超过对中国内地的伤害。 ,https://wx1.sinaimg.cn/large/761f3e86ly1gf7sglzwbyj20k00nhdk8.jpg,,,2020-05-28,荣耀V10 我AI的快,1,0,0,,,1
4509447526272373,J3XLWqjJj,加拿大选择了美国。“这一决定粉碎了迅速修补加中关系的希望。” ,https://wx4.sinaimg.cn/large/761f3e86ly1gf7ry5rjwpj20k014012t.jpg,,,2020-05-28,荣耀V10 我AI的快,0,5,0,,,1
4509240783593105,J3Souf4Jj,【分析人士说，美国的威胁不能阻止中国在香港实施国家安全法】既然不能阻止，那么，美国的后续动作是什么呢？会不会说大话使小钱呢？让那些希望美军登陆的失望至极呢？ ,https://wx2.sinaimg.cn/large/761f3e86ly1gf744ct7aoj20k01q7n50.jpg,,,2020-05-27,荣耀V10 我AI的快,2,2,0,,,1
4509085985560539,J3OmOnky7,【拜登抨击川普嘲笑他戴口罩】周二，拜登称川普为“绝对的傻瓜”，因为川普在推特上分享了一条嘲笑拜登在阵亡将士纪念日戴面具的推文。双方的人身攻击，是否有点低级趣味呢？ ,https://wx2.sinaimg.cn/large/761f3e86ly1gf6me1qz20j20k00kftbn.jpg,,,2020-05-27,荣耀V10 我AI的快,1,0,0,,,1
4508882841695554,J3J5a775E,【由于香港立法机构未能兑现承诺，中国正着手制定国家安全法】根据基本法第23条，香港政府必须起草国家安全法，但一直未能实现。2003年香港试图对国家安全立法，但遭到大规模抗议，最终搁置。全国人大代表陈智霖说：“事实上，我们已经23年没有提交国家安全法，这是立法机构的一个失败。” ,https://wx2.sinaimg.cn/large/761f3e86ly1gf5z0woeukj20k01s0gts.jpg,,,2020-05-26,荣耀V10 我AI的快,2,0,0,,,1
4508736859816811,J3FhHFbNF,【巴西进入又一个黑暗的一周】周日，巴西卫生部宣布在过去24小时内新增确诊病例15813例，总病例数超过36.3万，已有超过22000名巴西人死亡。总统博尔索纳罗会不会因为抗疫不力而下台？ ,https://wx3.sinaimg.cn/large/761f3e86ly1gf5ia3r7lej20k0140thx.jpg,,,2020-05-26,荣耀V10 我AI的快,2,0,0,,,1
4508511491116752,J3zqd4Gw8,【香港抗议者承诺创造“奇迹”，但中国的国家安全法似乎无法阻止】中国的国家安全法无法阻止的判断相当正确，CNN最近政治觉悟提高很快哈 ,https://wx4.sinaimg.cn/large/761f3e86ly1gf4sftkrblj20k00ne42p.jpg,,,2020-05-25,荣耀V10 我AI的快,4,0,0,,,1
4508175640186861,J3qGw0MBT,【中国警告美国将关系推向“新冷战的边缘”】这一提法是否表明中方的态度有变化？ ,https://wx3.sinaimg.cn/large/761f3e86ly1gf3puq4bfqj20k0140akm.jpg,,,2020-05-24,荣耀V10 我AI的快,1,7,0,,,1
4507719174173490,J3eOhhvIm,【美国成功测试了一种可以摧毁飞行中飞机的激光武器】5月16日，美国波特兰号两栖运输舰在太平洋上执行“第一个系统级高能固体激光器”，使一架飞行中的无人机瘫痪。武器的功率没有披露，但国际战略研究所预计是150千瓦。2017年，美国在波斯湾两栖运输舰庞塞号上进行过30千瓦激光武器实验。 ,https://wx1.sinaimg.cn/large/761f3e86ly1gf29a14z7sj20k0140guj.jpg,,,2020-05-23,荣耀V10 我AI的快,1,2,0,,,1
4507635829971246,J3cDQFPYy,【WHO：南美已成为疫情的新中心】巴西卫生部周四表示，新冠病毒死亡人数超过2万，全国最高单日死亡人数1188人。巴西的病例已超过31万，专家表示，因为缺乏检测，实际数字可能要高得多。随着感染和死亡曲线的急剧上升，这个2.1亿人口的国家在总病例数上排名世界第三，仅次于美、俄。 ,https://wx3.sinaimg.cn/large/761f3e86ly1gf1zqbwjexj20k01404ap.jpg,,,2020-05-23,荣耀V10 我AI的快,0,2,0,,,1
4507304688652830,J341KAiZM,【川普让美国退出《开放天空条约》】这是川普上任以来第三次退出的重要武器控制协议。他放弃了2015年达成的防止伊朗推进其核武器计划的《全面协议》，以及1988年与俄罗斯签署的《中程核力量条约》目前北约的反应好像比毛熊还大 ,https://wx1.sinaimg.cn/large/761f3e86ly1gf0xjyesg1j20k0140wmy.jpg,,,2020-05-22,荣耀V10 我AI的快,1,0,0,,,1
4507290244623828,J33EsjoRS,看看踩到谁的尾巴了，凡是叫唤的，必将被打脸！ ,"https://wx4.sinaimg.cn/large/761f3e86ly1gf0w6xxqirj20k010643u.jpg,https://wx1.sinaimg.cn/large/761f3e86ly1gf0w6yi0dpj20k00ryaez.jpg,https://wx4.sinaimg.cn/large/761f3e86ly1gf0w6yxfq7j20k00gkq4p.jpg",,,2020-05-22,荣耀V10 我AI的快,2,4,0,,,1
4506613887403091,J2M3yv3SH,520中国 ,https://wx2.sinaimg.cn/large/761f3e86ly1geyqkec2t2j22o03k0x6r.jpg,,,2020-05-20,荣耀V10 我AI的快,3,0,0,,,1
4506563115935253,J2KJFoU1T,【当川普在信中攻击WHO时，其他会员国仍对WHO保持忠诚】难怪川普感叹：川普还是以前的川普，Fox不是以前的Fox了！ ,https://wx1.sinaimg.cn/large/761f3e86ly1geykjr64hsj20k01407ep.jpg,,,2020-05-20,荣耀V10 我AI的快,0,0,0,,,1
4506559613361950,J2KE1e6B0,【川普称美国新冠感染人数是荣誉勋章】川普赞扬美国新冠病例的数量巨大，说这意味着美国的检测数量巨大。丧事喜办达到了新的高度，520川普！ ,https://wx1.sinaimg.cn/large/761f3e86ly1geyk602ae1j20k00tcjw5.jpg,,,2020-05-20,荣耀V10 我AI的快,1,2,0,,,1
4506270016774161,J2D6VsqgF,【川普威胁要从WHO永久撤资】川普给WHO限期30天，来改善和“展示独立于中国”。这是给美国续交会费找台阶吗？ ,https://wx2.sinaimg.cn/large/761f3e86ly1gexmv2vuh4j20k00quq7k.jpg,,,2020-05-19,荣耀V10 我AI的快,1,0,0,,,1
4506196570324504,J2Bct1mpW,周一，川普出人意料地透露，他正在服用羟基氯喹。他说作为一种预防措施已经有一周半了。每天一片并且搭配锌片。没有喝消毒水还是差点意思哈 ,https://wx4.sinaimg.cn/large/761f3e86ly1gexede3s6tj20k0140aiv.jpg,,,2020-05-19,荣耀V10 我AI的快,2,0,0,,,1
4505842444942332,J2rZikJJ2,【欧洲领导人警告说：疫苗不会很快出现，也许永远不会出现】意大利总理和英国首相分别发出严厉警告，直言不讳地告诉本国公民，世界需要适应冠状病毒的生活，不能等待疫苗的研发来拯救世界。大家确实要做好准备，适应长期生活在与冠状病毒共存的世界里！ ,https://wx4.sinaimg.cn/large/761f3e86ly1gew9utatovj20k01a30xw.jpg,,,2020-05-18,荣耀V10 我AI的快,0,6,0,,,1
4505535179783677,J2jZHF3bf,【白宫说：是蓬佩奥建议川普解雇美国务院检察长的】周五，川普解雇了国务院监察长利尼克。一名民主党助理告诉NBC，利尼克正在调查蓬佩奥涉嫌滥用政治任命，为自己和妻子苏珊执行私人任务的行为。民主党议员已经对利尼克的去职展开调查。白宫的意思是要丢卒保车吗？ ,https://wx2.sinaimg.cn/large/761f3e86ly1gevaah9tvlj20k01qan4w.jpg,,,2020-05-17,荣耀V10 我AI的快,1,0,0,,,1
4505478506166689,J2iwipSeJ,【奥巴马：领导者甚至都没有假装在负责】目前西方各大媒体，都报道了美国前总统奥巴马对现任美国政府应对疫情举措的批评。这反应出西方社会对疫情的焦虑，是否也包含对美国逐渐失去领导力的焦虑？ ,https://wx4.sinaimg.cn/large/761f3e86ly1gev3tdfcbsj20k01407db.jpg,,,2020-05-17,荣耀V10 我AI的快,1,0,0,,,1
4505466169952861,J2icoFLc1,【被疫情逼得走投无路的川普又回到了一个熟悉的策略：攻击奥巴马】这个“奥巴马门”是否表明，川普竞选阵营之前甩锅中国的策略不成功呢？ ,https://wx3.sinaimg.cn/large/761f3e86ly1gev2npud10j20k0140thv.jpg,,,2020-05-17,荣耀V10 我AI的快,1,0,0,,,1
4505118604912554,J299OkBYK,【限期一周：黑客索要4200万美元交换川普的黑材料】黑客组织REvil最初想从一家著名的娱乐律师事务所获得2100万美元，因为他们获得了一些名人客户的高度机密文件。但是最近他们的要求翻了一番，现在他们声称有美国总统川普的“大量的秘密”。周末八卦，爱信不信 ,https://wx4.sinaimg.cn/large/761f3e86ly1getyp6j32dj20k010udm8.jpg,,,2020-05-16,荣耀V10 我AI的快,1,0,0,,,1
4505114276836022,J292PsGmq,新发布的经济数据显示，美国经济状况糟糕，即使封锁解除，经济也可能无法迅速反弹。疫情已导致近8.6万人死亡，约3650万人失业。美国商务部公布，4月零售销售下滑16.4%，为有记录以来最大单月降幅。使该指数回到了2012年8月的水平。考验川普粉丝忠诚度的计时赛开始了 ,https://wx3.sinaimg.cn/large/761f3e86ly1gety3ieum7j20k0140aie.jpg,,,2020-05-16,荣耀V10 我AI的快,9,0,6,,,1
4504827142591354,J21zIaS82,【台积电将投资120亿美元在美建芯片工厂】周五台积电表示，将在亚利桑那州建立一家芯片工厂。此工厂将专门生产5纳米芯片。全球产业链调整开始了，还是破财免灾？ ,https://wx3.sinaimg.cn/large/761f3e86ly1get14buc7hj20k01407a9.jpg,,,2020-05-15,荣耀V10 我AI的快,0,2,0,,,1
4504796788573144,J20MKzYgw,【随着疫情引发的紧张局势加剧，美国加大了对中国的军事压力】这是美国失去领导抗疫地位后的必然反应 ,https://wx1.sinaimg.cn/large/761f3e86ly1gesxpnqvq2j20k00pcae2.jpg,,,2020-05-15,荣耀V10 我AI的快,3,7,0,,,1
4504394295281880,J1Qjzma3C,【美国说中国试图窃取新冠疫苗】不懂就问：美国有新冠疫苗吗？@美国驻华大使馆 ,https://wx2.sinaimg.cn/large/761f3e86ly1gernkut8bmj20k0140alz.jpg,,,2020-05-14,荣耀V10 我AI的快,1,2,0,,美国驻华大使馆,1
4504383452594158,J1Q25aSRg,【川普说：Fauci关于重新开放的警告是“不可结束的”】嗯，无非就是多死些人呗 ,https://wx1.sinaimg.cn/large/761f3e86ly1germ3whn4jj20k0140dmk.jpg,,,2020-05-14,荣耀V10 我AI的快,1,0,1,,,1
